day,event_id,machine_partno,machine,problem,fixed_by,fix_detail,issue_dt,finish_dt
1,PAP170109231543,M01103,PAP17,ลมเยอะมากรีดไม่ออก,็H353350,เพิ่ม Pressure rolling down อีก 1.5 g. ครับ,2023-09-01 15:43:19,2023-09-01 16:00:00
12,BNS191301240512,M20101,BNS19,ยางOff center,H353350,เพิ่ม pressure step conformation จาก 0.25 เป็น 0.27 ครับ,2024-01-13 05:12:32,2024-01-13 06:00:00
26,BNS202607220759,M18801,BNS20,BDR บล็อคลม,็H353350,เพิ่ม pressure zone3 จาก 4 bar. เป็น 5 bar. ครับ,2022-07-26 07:59:00,2022-07-26 09:05:00
7,BNS160705241659,M20001,BNS16,รีด บล็อคลม,็H355622,เพิ่ม Pressure ใต้ท้องยาง,2024-05-07 16:59:22,2024-05-07 17:00:00
4,BNS180409232015,M19501,BNS18,off centering preonform,H353350,เพิ่ม Pressure จาก 0.28 bar. เป็น 0.30 bar. ครับ,2023-09-04 20:15:04,2023-09-04 21:00:00
4,PAP180411231632,M19501,PAP18,turn up บล็อคลม,H353350,เพิ่ม pressure จาก 2 bar. เป็น 2.3 bar.,2023-11-04 16:32:37,2023-11-04 17:00:00
24,PAP202503240102,M20101,PAP20,trunบล็อคลม,H353350,เพิ่ม pressure จาก 3 bar. เป็น 5 bar. ครับ,2024-03-25 01:02:26,2024-03-25 07:35:00
2,TCSM130212230840,M01103,TCSM13,rollo down รีดแล้วบร๊อคลม,H353350,เพิ่ม pressure ที่ zone 3 ไปอีก 500 g.,2023-12-02 08:40:28,2023-12-02 09:00:00
4,TCSM170412240815,M18801,TCSM17,ลมรั่วบริเวณDrum.Jee,h355622,เพิ่ม Presure extensor ด้าน AR,2024-12-04 08:15:32,2024-12-04 15:00:00
26,PAP182603241242,M13105,PAP18,"แก้ไข Speed Drum ให้หน่อยครับ
ชิ้นงาน
-NC1,2,3,4,5,6
-GRL1,2,4,5",h355622,เพิ่ม Speed Drum ชิ้นงาน Post  Ant laying,2024-03-26 12:42:42,2024-03-27 09:55:00
8,RZB40810240820,M01103,RZB4,step ช้ามาก,็H355622,เพิ่ม Speed Roller จาก120 เป็น200 ค่ะ,2024-10-08 08:20:04,2024-10-08 09:00:00
2,BNS190203232003,M13105,BNS19,ยาง off center,H353350,เพิ่ม step free rotation ให้ operator กดก่อนเข้า conformation ครับ ( ก่อนหน้านี้เข้า conformation auto ) ครับ,2023-03-02 20:03:14,2023-03-02 21:01:00
9,B71003230002,,B7,size 632 ไม่มีไฟ FE,H353362,เพิ่ม step laser FE,2023-03-10 00:02:20,2023-03-10 00:30:00
22,PAP182203240808,M13105,PAP18,Step Rolling FE ช้า,H353794,เพิ่ม step rolling down zone 2 กลับ speed rolling down จาก 5 เป็น 10 ครับ,2024-03-22 08:08:25,2024-03-22 09:30:00
19,PAP201908230856,M16006,PAP20,trun up บล็อคลม พับยับ,h355622,เพิ่ม Step trun up เป็น 3 รอบ ใส่ Elastic 3 อัน,2023-08-19 08:56:30,2023-08-19 09:00:00
5,PAP200501250811,M21202,PAP20,SAFETY  B/D  แตกบอย,h355622,เพิ่ม Step Turn up เป็น 2 Step,2025-01-05 08:11:05,2025-01-05 08:00:00
9,PAP140909221052,M08201,PAP14,B/D turn up หุบคา Drum ด้านAR,H353350,"เพิ่ม time deflate turn up1,2 จาก 6000 เป็น 20000 ครับ",2022-09-09 10:52:47,2022-09-09 11:30:00
25,PAP202503240836,M20101,PAP20,B/DหุบคาDrum,H353350,เพิ่ม time deflate จาก 15 sec. เป็น 25 sec.,2024-03-25 08:36:36,2024-03-25 10:35:00
29,PAP192906230904,M20101,PAP19,B/D ด้านRหุบคา DRUM,H353350,เพิ่ม Time deflate จาก 5 sec. เป็น 15 sec. ครับ,2023-06-29 09:04:03,2023-06-29 09:31:00
27,PAP142707241637,M15501,PAP14,B/D trunup ด้าน R ไม่ขึ้น,H353350,เพิ่ม time deflate อีก 5 sec.ครับ,2024-07-27 16:37:18,2024-07-27 00:00:00
25,PAP182607230053,M21701,PAP18,turn  บล็อกลม,H353350,เพิ่ม Time high pressure ช่วยครับ,2023-07-26 00:53:01,2023-07-26 01:30:00
3,PAP140303231943,M08201,PAP14,ิB/D Trum UP   ไม่สุด ด้านAR,H353350,เพิ่ม time push bladder จาก 20000/sec เป็น 25000/sec ครับ,2023-03-03 19:43:23,2023-03-03 20:05:00
11,BNS211112221108,M08201,BNS21,เบงยางแล้วยาง off,H53350,เพิ่ม time ที่ step preconform จาก 5 sec.เป็น 15 sec.ครับ,2022-12-11 11:08:25,2022-12-11 13:00:00
18,PAP201908230045,M16006,PAP20,FE รีดยับ,็H355622,เพิ่ม ระยะจบ  อีก 5 mm.,2023-08-19 00:45:09,2023-08-19 09:00:00
12,BNS161208252323,M21401,BNS16,centering เส่ยง off spec,h355622,เพิ่มSpeed flange Conformating จาก8เป็น10,2025-08-12 23:23:10,2025-08-12 02:00:00
3,PAP180304241347,M13105,PAP18,BD หุบคาDrum,H353350,เพิ่มเวลา deflate ให้ใหม่ครับ,2024-04-03 13:47:25,2024-04-03 14:01:00
25,PAP192511221514,M19001,PAP19,nc5มาร์คไม่ครบรอบ,H353350,เพิ่มเวลา mark center ลงจาก 25 วิ เป็น 50 วิครับ,2022-11-25 15:14:35,2022-11-25 16:00:00
22,PAP192211221909,M19001,PAP19,Mark center หลัง nc5 ไม่เต็มรอบวง,H353350,เพิ่มเวลาตอน mark center ลงจาก 25 วิ เป็น 50 วิ ครับ,2022-11-22 19:09:27,2022-11-22 20:10:00
29,PAP172906220856,M20101,PAP17,b/d turn up หุบคา drum,H353350,เพิ่มเวลาหน่วง B/D turn up จาก 1000 sec. เป็น 1500 sec. ครับ,2022-06-29 08:56:23,2022-06-29 09:28:00
18,BNS181808251913,M19501,BNS18,Fyt recipe มี D36 ข้างเดียว,H353350,เพิ่มใน BOM FYT ให้ใหม่ครับ,2025-08-18 19:13:52,2025-08-18 19:25:00
21,BNS192109240828,M13105,BNS19,BDR สั้น 10 mm.,h355622,เพิ่มความยาว BDR ใน Recipe,2024-09-21 08:28:49,2024-09-21 08:30:00
16,BNS201609231545,M05102,BNS20,BDR สั้น,H353350,เพิ่มความยาวให้อีก 10 mm. ครับ,2023-09-16 15:45:45,2023-09-16 16:00:00
4,BNS180409232013,M19501,BNS18,BDR สั้นมาก,H353350,เพิ่มความยาวอีก 15 mm. ครับ,2023-09-04 20:13:57,2023-09-04 20:25:00
15,BNS161511251442,M15702,BNS16,BDR รีดบล็อคลม,H353350,เพิ่มรอบ dry จาก 3 รอบเป็น 4 รอบครับ,2025-11-15 14:42:20,2025-11-15 15:01:00
24,BNS162404261902,M18201,BNS16,BDR รีดบล็อคลม,h355622,เพิ่มรอบการAuto spray form 2 To 3,2026-04-24 19:02:36,2026-04-24 20:00:00
16,BNS201608250847,M16006,BNS20,Rolldown รีดปลีก BDR ยับ,H353350,เพิ่มรอบของ Pre-casage จาก 7200 deg. เป็น 10800 deg. ครับ,2025-08-16 08:47:38,2025-08-16 09:00:00
12,RZB31203250912,M20101,RZB3,ตุ๊ดไม่ครบรอบเส้น,h355622,เพิ่มระยะ เส้นรอบวง +20mm.  ใน Parameter,2025-03-12 09:12:46,2025-03-12 09:10:00
26,PAP192604240900,M01103,PAP19,ระยะ Rolling Down ไม่ถึง,h355622,เพิ่มระยะ จบ Rolling down,2024-04-26 09:00:35,2024-04-26 09:00:00
2,BNS200202251646,M16006,BNS20,ปลายปีก  BDR  รีด ไม่ค่อยสนิท,H353350,เพิ่มระยะจบ zone 4 อีก  5 mm. ครับ,2025-02-02 16:46:10,2025-02-02 17:00:00
22,PAP162211222020,M20001,PAP16,fpu รีดไม่สุด,H353350,เพิ่มระยะจบของ rolling down อีก 5 mm.ครับ,2022-11-22 20:20:49,2022-11-22 20:30:00
29,BNS202905242145,M01103,BNS20,BDR รีดไม่สุด,h355622,เพิ่มระยะรีดตอนจบ จาก150เป็น175,2024-05-29 21:45:06,2024-05-29 22:00:00
21,BNS162108221506,M13301,BNS16,durm GCS สายลมรั่วกลางไม่ขึ้น,H355773 H352944,เพิ่มลม 3 Bar,2022-08-21 15:06:11,2022-08-21 16:00:00
31,TCSM120106230151,M01103,TCSM12,bdr  รีดไม่สุด,h355622,"เพิ่มลมด้าน AR Step Remove Tiles 
Left Pressure Extensure 1700เป็น2200
เส้นแรกที่ปรับ 3151T058",2023-06-01 01:51:57,2023-05-31 01:10:00
27,BNS162805240318,M20001,BNS16,Carcass off-centering,H353350,เพิ่มสปีด flange จาก 10 เป็น 12 ครับ,2024-05-28 03:18:53,2024-05-28 04:00:00
7,BNS190711241054,M05102,BNS19,centering conform off 2-3mm,H353350,เพิ่มสปีด flange จาก 5 เป็น 8 ครับ,2024-11-07 10:54:18,2024-11-07 11:09:00
8,BNS160802241003,M15601,BNS16,ปรับค่า recipe ฝั่งRolldown,H353350,เพิ่มสปีดจาก 5 เป็น 8 ครับ,2024-02-08 10:03:48,2024-02-08 10:30:00
7,BNS140702241720,M08201,BNS14,Off Centering  หลัง Conform,H353350,เพิ่สปีด flange จาก 10 เป็น 11 ครับ,2024-02-07 17:20:26,2024-02-07 18:00:00
16,TCSM111606250910,M01103,TCSM11,JEE ชำรุด,H355773,เย็บ Jee ด้าน AR(รอวางแผนเปลี่ยน),2025-06-16 09:10:48,2025-06-16 09:30:00
10,B11104230158,,B1,ลูก Bell ขาด,H355773,เลี่ยนด้าม Belt ใหม่,2023-04-11 01:58:25,2023-04-11 02:30:00
1,B60207260520,,B6,bladder รั่ว,H353362,เอา b/d spare เปลี่ยนให้ ด้าน R,2026-07-02 05:20:01,2026-07-02 05:40:00
29,PAP172904241052,M20101,PAP17,เอาสเต็ป Elasique รองบีชออก,h355622,เอา Step  Free Rotation Elasique ออก,2024-04-29 10:52:02,2024-04-29 18:00:00
12,PAP171207261335,M18801,PAP17,B/D ด้าน AR เสียรูป,h354217,เอาbladder trun up ลูกเก่าไปเปลี่ยน,2026-07-12 13:35:00,2026-07-12 14:15:00
27,PAP202711251405,M20101,PAP20,monchanเกย ทำให้เอายางออกจากDrumยาก,H355773,เอาstidกลางไปใส่ใหม่,2025-11-27 14:05:30,2025-11-27 14:20:00
2,PAP110206241057,M01103,PAP11,พุช B/D รั่ว ด้าน AR,h354217,เอาเปลี่ยนbladder push ด้านAR ตอน9.50 เปลี่ยนเสร็จ11.00,2024-06-02 10:57:37,2024-06-02 11:00:00
19,B31903230709,,B3,ิิิbeltหัก,้h354217,เอาไปเชื่อม,2023-03-19 07:09:38,2023-03-19 08:00:00
9,TCSM130906251031,M01103,TCSM13,Safety ค้าง Step เติมลม,้h354217,เอายางออก calibrate Drumใหม่,2025-06-09 10:31:55,2025-06-09 10:40:00
25,BNS162502250836,M15702,BNS16,Bandage เด้งออก Starpมาคกลาง,h354217,เอายางออก ให้สร้างเส้นใหม่,2025-02-25 08:36:37,2025-02-25 08:58:00
16,RZB21602230825,M15702,RZB2,ตุ๊ดไม่สุดและเป็นจีบ,H353350,เอียดการซ่อม:ทำการ adjust parameter turn down step3 ใหม่ ครับ ( เป็นหลังจากมีการ PM ),2023-02-16 08:25:52,2023-02-16 23:00:00
28,BNS142903260342,M08203,BNS14,Fault Flange 132,H353362,แแก้ fault caribret flang,2026-03-29 03:42:09,2026-03-29 04:00:00
18,BNS141804261927,M08201,BNS14,Fauit 132 แก้ไม่ได้,h351821,แก้  Fauit  Calibat flange,2026-04-18 19:27:10,2026-04-18 20:00:00
6,BNS160607232145,M15601,BNS16,Fault Flange 40,h351821,แก้  Fault,2023-07-06 21:45:42,2023-07-06 22:15:00
7,BNS140707261004,M08204,BNS14,Fault Flange 132,h351821,แก้  Fault   Calibate   flange,2026-07-07 10:04:49,2026-07-07 10:30:00
16,BNS141602242211,M08201,BNS14,Fault Fange,้351821,แก้  Fault  flang,2024-02-16 22:11:13,2024-02-16 10:30:00
10,BNS141010231721,M15501,BNS14,faults แฟร้งค์ตอน มูฟออก,้้h351821,แก้  Fault  flange,2023-10-10 17:21:33,2023-10-10 17:40:00
11,BNS161107230927,M15601,BNS16,fault 40,h351821,แก้  Fault  flange,2023-07-11 09:27:41,2023-07-11 10:00:00
27,BNS162706232337,M08401,BNS16,Fault 39,h351821,แก้  Fault  flange,2023-06-27 23:37:40,2023-06-27 11:57:00
7,BNS160704251223,M20001,BNS16,Fleus Fang,h351821,แก้  Fault. fange,2025-04-07 12:23:24,2025-04-07 12:41:00
2,BNS140207262125,M08203,BNS14,faults flange,h351821,แก้  Faults  Calibate  flange,2026-07-02 21:25:58,2026-07-02 21:50:00
6,BNS140607261354,M08203,BNS14,Fauit Flange 132,h351821,แก้ Fauit  flange  Calibate  flange,2026-07-06 13:54:57,2026-07-06 14:10:00
8,BNS140807260903,M08204,BNS14,Fault Flange 132,h351821,แก้ Fauit Calibate  flange,2026-07-08 09:03:42,2026-07-08 09:20:00
31,BNS140106240542,M08201,BNS14,ฟ่อแฟรง,h351821,แก้ fault   Calibelt  flange,2024-06-01 05:42:42,2024-06-01 06:10:00
1,BNS140107262146,M08201,BNS14,Fault Flange 132,h351821,แก้ Fault  Calibeat  flange,2026-07-01 21:46:42,2026-07-01 22:00:00
12,BNS161306250503,M15501,BNS16,Fault Flange 34 Step Mark,H353362,แก้ fault + caribret drum,2025-06-13 05:03:49,2025-06-13 05:15:00
31,BNS143103261315,M08201,BNS14,Fault 40 / Fault 132 Axis A Drum Flange Position Error Fault,H353362,แก้ fault + caribret flange,2026-03-31 13:15:18,2026-03-31 13:30:00
3,BNS140312252017,M08201,BNS14,Fault Flange,H353362,แก้ fault +caribret drum,2025-12-03 20:17:09,2025-12-03 20:30:00
7,BNS140812250303,M08201,BNS14,Summid ค้าง,H353362,แก้ fault +caribret drum,2025-12-08 03:03:29,2025-12-08 03:20:00
25,BNS162503242118,M13301,BNS16,Fault Flange,H353362,แก้ fault +caribret drum,2024-03-25 21:18:59,2024-03-25 21:30:00
30,BNS140107260158,M08201,BNS14,Fault Flange 132,H353362,แก้ fault +caribret drum,2026-07-01 01:58:27,2026-07-01 02:15:00
12,BNS161211251832,M15702,BNS16,Fault Flange,H353362,แก้ fault +caribret drum ใหม่,2025-11-12 18:32:42,2025-11-12 18:45:00
12,BNS161306250152,M15501,BNS16,Fault Flange 34,H353362,แก้ fault +caribrete flang ใหม่,2025-06-13 01:52:10,2025-06-13 02:10:00
18,BNS161811230729,M15501,BNS16,Fault 4 Flange Drum,H353362,แก้ fault +caribrete flange,2023-11-18 07:29:06,2023-11-18 08:00:00
17,BNS161708242027,M08401,BNS16,Fault 34 Flange,h351821,แก้ Fault 34 Calibate. flange,2024-08-17 20:27:18,2024-08-17 20:40:00
30,BNS143006241309,M08201,BNS14,Fault Fange,H355773,แก้ Fault caribet Flange,2024-06-30 13:09:30,2024-06-30 13:20:00
2,BNS140307260001,M08203,BNS14,Fault Flange 132,H353362,แก้ fault caribret drum,2026-07-03 00:01:55,2026-07-03 00:10:00
19,BNS141904262347,M08201,BNS14,Fault 132 แก้ไม่ได้,H353362,แก้ fault caribret drum,2026-04-19 23:47:53,2026-04-20 00:00:00
25,BNS162501261218,M20001,BNS16,Fault Flange,H353362,แก้ fault caribret drum,2026-01-25 12:18:30,2026-01-25 00:35:00
7,TCSM170812250110,M18801,TCSM17,Fauits Extenseur,H353362,แก้ fault caribret extensure drum,2025-12-08 01:10:14,2025-12-08 01:20:00
17,BNS161805230144,M13301,BNS16,  เครื่องค้าง Faults 33,H353362,แก้ fault caribret flange,2023-05-18 01:44:17,2023-05-18 02:00:00
18,BNS141806231716,M15501,BNS14,ฟ่อแฟรง39,H353362,แก้ fault caribret flange,2023-06-18 17:16:12,2023-06-18 17:30:00
20,BNS142112230533,M15501,BNS14,ฟ่อแฟรง,H353362,แก้ fault caribret flange,2023-12-21 05:33:14,2023-12-21 05:45:00
26,BNS162604261521,M18201,BNS16,Fault Flange,H353362,แก้ fault caribtet drum,2026-04-26 15:21:52,2026-04-26 15:40:00
24,BNS142404251540,M08201,BNS14,Fault Fange,h351821,แก้ Fault fange,2025-04-24 15:40:40,2025-04-24 14:00:00
12,BNS161206251526,M15501,BNS16,Fault Fange,h351821,แก้ Fault fange.  Calibat. fange,2025-06-12 15:26:43,2025-06-12 16:00:00
12,BNS161208251352,M21401,BNS16,Fault Flange,H353362,แก้ fault flang,2025-08-12 13:52:41,2025-08-12 15:00:00
22,BNS162309250505,M20001,BNS16,Fault Flange 40,h354217,แก้ Fault flange,2025-09-23 05:05:47,2025-09-23 05:50:00
27,BNS142807230323,M06201,BNS14,เครื่่องFaults,H353362,แก้ Fault flange,2023-07-28 03:23:03,2023-07-28 03:35:00
15,BNS161605250622,M20001,BNS16,Fault Flange,h351821,แก้ Fault flange   Calibate  flange,2025-05-16 06:22:20,2025-05-16 06:35:00
27,BNS142803260405,M08203,BNS14,Fault Flange 132,H353362,แก้ fault แชะ caribret flange,2026-03-28 04:05:41,2026-03-28 04:15:00
9,BNS161009240228,M20001,BNS16,Fault Flange 34,H353362,แก้ fault และ caribret drum,2024-09-10 02:28:44,2024-09-10 02:40:00
15,TCSM171601260246,M18801,TCSM17,Faults  Extensuer,H353362,แก้ fault และ caribret extensure,2026-01-16 02:46:37,2026-01-16 03:00:00
24,BNS162512250147,M20001,BNS16,Fault Flange,H353362,แก้ fault และ caribret flange,2025-12-25 01:47:50,2025-12-25 02:00:00
